pair_id,name_1,name_2,canonical_1,canonical_2,entity_type,label,pair_source,confidence,note,context_1,context_2
PV_POS_0527,Pepper Bacterial Spot,PEPPER BACTERIAL SPOT,pepper bacterial spot,pepper bacterial spot,Disease,1,plantvillage_reference,1.0,Both refer to: 'pepper bacterial spot',"Bacterial disease of pepper caused by Xanthomonas euvesicatoria. Produces water-soaked, irregular spots on leaves and fruit. Favoured by warm rainy weather.","Bacterial disease of pepper caused by Xanthomonas euvesicatoria. Produces water-soaked, irregular spots on leaves and fruit. Favoured by warm rainy weather."
PV_POS_0528,Pepper Bacterial Spot,bacterial spot of pepper,pepper bacterial spot,bacterial spot of pepper,Disease,1,plantvillage_reference,1.0,Both refer to: 'pepper bacterial spot',"Bacterial disease of pepper caused by Xanthomonas euvesicatoria. Produces water-soaked, irregular spots on leaves and fruit. Favoured by warm rainy weather.","Bacterial disease of pepper caused by Xanthomonas euvesicatoria. Produces water-soaked, irregular spots on leaves and fruit. Favoured by warm rainy weather."
PV_POS_0529,Pepper Bacterial Spot,PBS pepper,pepper bacterial spot,pbs pepper,Disease,1,plantvillage_reference,1.0,Both refer to: 'pepper bacterial spot',"Bacterial disease of pepper caused by Xanthomonas euvesicatoria. Produces water-soaked, irregular spots on leaves and fruit. Favoured by warm rainy weather.","Bacterial disease of pepper caused by Xanthomonas euvesicatoria. Produces water-soaked, irregular spots on leaves and fruit. Favoured by warm rainy weather."
PV_POS_0530,Pepper Bacterial Spot,PEPPER BACTERIAL SPOT,pepper bacterial spot,pepper bacterial spot,Disease,1,plantvillage_reference,1.0,Both refer to: 'pepper bacterial spot',"Bacterial disease of pepper caused by Xanthomonas euvesicatoria. Produces water-soaked, irregular spots on leaves and fruit. Favoured by warm rainy weather.","Bacterial disease of pepper caused by Xanthomonas euvesicatoria. Produces water-soaked, irregular spots on leaves and fruit. Favoured by warm rainy weather."
PV_POS_0531,Pepper Bacterial Spot,bacterial spot of pepper,pepper bacterial spot,bacterial spot of pepper,Disease,1,plantvillage_reference,1.0,Both refer to: 'pepper bacterial spot',"Bacterial disease of pepper caused by Xanthomonas euvesicatoria. Produces water-soaked, irregular spots on leaves and fruit. Favoured by warm rainy weather.","Bacterial disease of pepper caused by Xanthomonas euvesicatoria. Produces water-soaked, irregular spots on leaves and fruit. Favoured by warm rainy weather."
PV_POS_0532,Pepper Bacterial Spot,PBS pepper,pepper bacterial spot,pbs pepper,Disease,1,plantvillage_reference,1.0,Both refer to: 'pepper bacterial spot',"Bacterial disease of pepper caused by Xanthomonas euvesicatoria. Produces water-soaked, irregular spots on leaves and fruit. Favoured by warm rainy weather.","Bacterial disease of pepper caused by Xanthomonas euvesicatoria. Produces water-soaked, irregular spots on leaves and fruit. Favoured by warm rainy weather."
PV_POS_0533,PEPPER BACTERIAL SPOT,bacterial spot of pepper,pepper bacterial spot,bacterial spot of pepper,Disease,1,plantvillage_reference,1.0,Both refer to: 'pepper bacterial spot',"Bacterial disease of pepper caused by Xanthomonas euvesicatoria. Produces water-soaked, irregular spots on leaves and fruit. Favoured by warm rainy weather.","Bacterial disease of pepper caused by Xanthomonas euvesicatoria. Produces water-soaked, irregular spots on leaves and fruit. Favoured by warm rainy weather."
PV_POS_0534,PEPPER BACTERIAL SPOT,PBS pepper,pepper bacterial spot,pbs pepper,Disease,1,plantvillage_reference,1.0,Both refer to: 'pepper bacterial spot',"Bacterial disease of pepper caused by Xanthomonas euvesicatoria. Produces water-soaked, irregular spots on leaves and fruit. Favoured by warm rainy weather.","Bacterial disease of pepper caused by Xanthomonas euvesicatoria. Produces water-soaked, irregular spots on leaves and fruit. Favoured by warm rainy weather."
PV_POS_0535,bacterial spot of pepper,PBS pepper,bacterial spot of pepper,pbs pepper,Disease,1,plantvillage_reference,1.0,Both refer to: 'pepper bacterial spot',"Bacterial disease of pepper caused by Xanthomonas euvesicatoria. Produces water-soaked, irregular spots on leaves and fruit. Favoured by warm rainy weather.","Bacterial disease of pepper caused by Xanthomonas euvesicatoria. Produces water-soaked, irregular spots on leaves and fruit. Favoured by warm rainy weather."
PV_POS_0536,Cherry Powdery Mildew,Cherry Powdery Mildew,cherry powdery mildew,cherry powdery mildew,Disease,1,plantvillage_reference,1.0,Both refer to: 'cherry powdery mildew',Fungal disease of cherry caused by Podosphaera clandestina. Forms white powdery patches on young leaves and shoots. Distorts leaf shape.,Fungal disease of cherry caused by Podosphaera clandestina. Forms white powdery patches on young leaves and shoots. Distorts leaf shape.
PV_POS_0537,Cherry Powdery Mildew,CHERRY POWDERY MILDEW,cherry powdery mildew,cherry powdery mildew,Disease,1,plantvillage_reference,1.0,Both refer to: 'cherry powdery mildew',Fungal disease of cherry caused by Podosphaera clandestina. Forms white powdery patches on young leaves and shoots. Distorts leaf shape.,Fungal disease of cherry caused by Podosphaera clandestina. Forms white powdery patches on young leaves and shoots. Distorts leaf shape.
PV_POS_0538,Cherry Powdery Mildew,powdery mildew of cherry,cherry powdery mildew,powdery mildew of cherry,Disease,1,plantvillage_reference,1.0,Both refer to: 'cherry powdery mildew',Fungal disease of cherry caused by Podosphaera clandestina. Forms white powdery patches on young leaves and shoots. Distorts leaf shape.,Fungal disease of cherry caused by Podosphaera clandestina. Forms white powdery patches on young leaves and shoots. Distorts leaf shape.
PV_POS_0539,Cherry Powdery Mildew,CPM,cherry powdery mildew,cpm,Disease,1,plantvillage_reference,1.0,Both refer to: 'cherry powdery mildew',Fungal disease of cherry caused by Podosphaera clandestina. Forms white powdery patches on young leaves and shoots. Distorts leaf shape.,Fungal disease of cherry caused by Podosphaera clandestina. Forms white powdery patches on young leaves and shoots. Distorts leaf shape.
PV_POS_0540,Cherry Powdery Mildew,CHERRY POWDERY MILDEW,cherry powdery mildew,cherry powdery mildew,Disease,1,plantvillage_reference,1.0,Both refer to: 'cherry powdery mildew',Fungal disease of cherry caused by Podosphaera clandestina. Forms white powdery patches on young leaves and shoots. Distorts leaf shape.,Fungal disease of cherry caused by Podosphaera clandestina. Forms white powdery patches on young leaves and shoots. Distorts leaf shape.
PV_POS_0541,Cherry Powdery Mildew,powdery mildew of cherry,cherry powdery mildew,powdery mildew of cherry,Disease,1,plantvillage_reference,1.0,Both refer to: 'cherry powdery mildew',Fungal disease of cherry caused by Podosphaera clandestina. Forms white powdery patches on young leaves and shoots. Distorts leaf shape.,Fungal disease of cherry caused by Podosphaera clandestina. Forms white powdery patches on young leaves and shoots. Distorts leaf shape.
PV_POS_0542,Cherry Powdery Mildew,CPM,cherry powdery mildew,cpm,Disease,1,plantvillage_reference,1.0,Both refer to: 'cherry powdery mildew',Fungal disease of cherry caused by Podosphaera clandestina. Forms white powdery patches on young leaves and shoots. Distorts leaf shape.,Fungal disease of cherry caused by Podosphaera clandestina. Forms white powdery patches on young leaves and shoots. Distorts leaf shape.
PV_POS_0543,CHERRY POWDERY MILDEW,powdery mildew of cherry,cherry powdery mildew,powdery mildew of cherry,Disease,1,plantvillage_reference,1.0,Both refer to: 'cherry powdery mildew',Fungal disease of cherry caused by Podosphaera clandestina. Forms white powdery patches on young leaves and shoots. Distorts leaf shape.,Fungal disease of cherry caused by Podosphaera clandestina. Forms white powdery patches on young leaves and shoots. Distorts leaf shape.
PV_POS_0544,CHERRY POWDERY MILDEW,CPM,cherry powdery mildew,cpm,Disease,1,plantvillage_reference,1.0,Both refer to: 'cherry powdery mildew',Fungal disease of cherry caused by Podosphaera clandestina. Forms white powdery patches on young leaves and shoots. Distorts leaf shape.,Fungal disease of cherry caused by Podosphaera clandestina. Forms white powdery patches on young leaves and shoots. Distorts leaf shape.
PV_POS_0545,powdery mildew of cherry,CPM,powdery mildew of cherry,cpm,Disease,1,plantvillage_reference,1.0,Both refer to: 'cherry powdery mildew',Fungal disease of cherry caused by Podosphaera clandestina. Forms white powdery patches on young leaves and shoots. Distorts leaf shape.,Fungal disease of cherry caused by Podosphaera clandestina. Forms white powdery patches on young leaves and shoots. Distorts leaf shape.
PV_POS_0546,Squash Powdery Mildew,Squash Powdery Mildew,squash powdery mildew,squash powdery mildew,Disease,1,plantvillage_reference,1.0,Both refer to: 'squash powdery mildew',Fungal disease of squash and cucurbits caused by Podosphaera xanthii. White powdery growth on leaves reduces photosynthesis and fruit quality.,Fungal disease of squash and cucurbits caused by Podosphaera xanthii. White powdery growth on leaves reduces photosynthesis and fruit quality.
PV_POS_0547,Squash Powdery Mildew,SQUASH POWDERY MILDEW,squash powdery mildew,squash powdery mildew,Disease,1,plantvillage_reference,1.0,Both refer to: 'squash powdery mildew',Fungal disease of squash and cucurbits caused by Podosphaera xanthii. White powdery growth on leaves reduces photosynthesis and fruit quality.,Fungal disease of squash and cucurbits caused by Podosphaera xanthii. White powdery growth on leaves reduces photosynthesis and fruit quality.
PV_POS_0548,Squash Powdery Mildew,cucurbit powdery mildew,squash powdery mildew,cucurbit powdery mildew,Disease,1,plantvillage_reference,1.0,Both refer to: 'squash powdery mildew',Fungal disease of squash and cucurbits caused by Podosphaera xanthii. White powdery growth on leaves reduces photosynthesis and fruit quality.,Fungal disease of squash and cucurbits caused by Podosphaera xanthii. White powdery growth on leaves reduces photosynthesis and fruit quality.
PV_POS_0549,Squash Powdery Mildew,SPM,squash powdery mildew,spm,Disease,1,plantvillage_reference,1.0,Both refer to: 'squash powdery mildew',Fungal disease of squash and cucurbits caused by Podosphaera xanthii. White powdery growth on leaves reduces photosynthesis and fruit quality.,Fungal disease of squash and cucurbits caused by Podosphaera xanthii. White powdery growth on leaves reduces photosynthesis and fruit quality.
PV_POS_0550,Squash Powdery Mildew,powdery mildew of squash,squash powdery mildew,powdery mildew of squash,Disease,1,plantvillage_reference,1.0,Both refer to: 'squash powdery mildew',Fungal disease of squash and cucurbits caused by Podosphaera xanthii. White powdery growth on leaves reduces photosynthesis and fruit quality.,Fungal disease of squash and cucurbits caused by Podosphaera xanthii. White powdery growth on leaves reduces photosynthesis and fruit quality.
PV_POS_0551,Squash Powdery Mildew,SQUASH POWDERY MILDEW,squash powdery mildew,squash powdery mildew,Disease,1,plantvillage_reference,1.0,Both refer to: 'squash powdery mildew',Fungal disease of squash and cucurbits caused by Podosphaera xanthii. White powdery growth on leaves reduces photosynthesis and fruit quality.,Fungal disease of squash and cucurbits caused by Podosphaera xanthii. White powdery growth on leaves reduces photosynthesis and fruit quality.
PV_POS_0552,Squash Powdery Mildew,cucurbit powdery mildew,squash powdery mildew,cucurbit powdery mildew,Disease,1,plantvillage_reference,1.0,Both refer to: 'squash powdery mildew',Fungal disease of squash and cucurbits caused by Podosphaera xanthii. White powdery growth on leaves reduces photosynthesis and fruit quality.,Fungal disease of squash and cucurbits caused by Podosphaera xanthii. White powdery growth on leaves reduces photosynthesis and fruit quality.
PV_POS_0553,Squash Powdery Mildew,SPM,squash powdery mildew,spm,Disease,1,plantvillage_reference,1.0,Both refer to: 'squash powdery mildew',Fungal disease of squash and cucurbits caused by Podosphaera xanthii. White powdery growth on leaves reduces photosynthesis and fruit quality.,Fungal disease of squash and cucurbits caused by Podosphaera xanthii. White powdery growth on leaves reduces photosynthesis and fruit quality.
PV_POS_0554,Squash Powdery Mildew,powdery mildew of squash,squash powdery mildew,powdery mildew of squash,Disease,1,plantvillage_reference,1.0,Both refer to: 'squash powdery mildew',Fungal disease of squash and cucurbits caused by Podosphaera xanthii. White powdery growth on leaves reduces photosynthesis and fruit quality.,Fungal disease of squash and cucurbits caused by Podosphaera xanthii. White powdery growth on leaves reduces photosynthesis and fruit quality.
PV_POS_0555,SQUASH POWDERY MILDEW,cucurbit powdery mildew,squash powdery mildew,cucurbit powdery mildew,Disease,1,plantvillage_reference,1.0,Both refer to: 'squash powdery mildew',Fungal disease of squash and cucurbits caused by Podosphaera xanthii. White powdery growth on leaves reduces photosynthesis and fruit quality.,Fungal disease of squash and cucurbits caused by Podosphaera xanthii. White powdery growth on leaves reduces photosynthesis and fruit quality.
PV_POS_0556,SQUASH POWDERY MILDEW,SPM,squash powdery mildew,spm,Disease,1,plantvillage_reference,1.0,Both refer to: 'squash powdery mildew',Fungal disease of squash and cucurbits caused by Podosphaera xanthii. White powdery growth on leaves reduces photosynthesis and fruit quality.,Fungal disease of squash and cucurbits caused by Podosphaera xanthii. White powdery growth on leaves reduces photosynthesis and fruit quality.
PV_POS_0557,SQUASH POWDERY MILDEW,powdery mildew of squash,squash powdery mildew,powdery mildew of squash,Disease,1,plantvillage_reference,1.0,Both refer to: 'squash powdery mildew',Fungal disease of squash and cucurbits caused by Podosphaera xanthii. White powdery growth on leaves reduces photosynthesis and fruit quality.,Fungal disease of squash and cucurbits caused by Podosphaera xanthii. White powdery growth on leaves reduces photosynthesis and fruit quality.
