name_a,context_a,name_b,context_b,canonical_id_a,canonical_id_b,source_url_a,source_url_b,match,llm_match,lambda_val,context_quality_a,context_quality_b,pair_type,name_sim_score,source_a,source_b,lambda_source,exclude_from_lambda,type_a,type_b,lambda_original,type_needs_scraping,same_context
rb,Fungal disease of rice caused by Magnaporthe oryzae. Most devastating rice disease worldwide. Creates spindle-shaped gre,blast disease of rice,"Magnaporthe grisea, also known as rice blast fungus, rice rotten neck, rice seedling blight, blast of rice, oval leaf spot of graminea, pitting disease, ryegrass blast, Johnson spot, neck blast, wheat blast and Imochi (稲熱), is a plant-pathogenic fungus and model organism that causes a serious disease affecting rice.",rice_blast,rice_blast,https://www.kaggle.com/datasets/abdallahalidev/plantvillage-dataset,https://www.kaggle.com/datasets/abdallahalidev/plantvillage-dataset,1,1,0.3594,good,good,B,0.0,,,original_llm,0,disease,disease,,0,0
bacterial spot of tomato,"Bacterial leaf spot on peppers and tomatoes is caused by a gram-negative and rod-shaped bacterium in the genus Xanthomonas. It causes symptoms throughout the above-ground portion of the plant including leaf spots, fruit spots and stem cankers.",scabiosa,"Scabiosa is a genus in the honeysuckle family (Caprifoliaceae) of flowering plants. Many of the species in this genus have common names that include the word scabious, but some plants commonly known as scabious are currently classified in related genera such as Knautia and Succisa; at least some of these were formerly placed in Scabiosa.",tomato_bacterial_spot,agrovoc_c_27362,https://www.kaggle.com/datasets/abdallahalidev/plantvillage-dataset,http://aims.fao.org/aos/agrovoc/c_27362,0,0,0.198,good,good,D,0.0,,,original_llm,0,bacteria,plant,,0,0
myxomatosis virus,"Myxomatosis is a disease caused by Myxoma virus, a poxvirus in the genus Leporipoxvirus. The natural hosts are tapeti in South and Central America, and brush rabbits in North America.",leporipoxvirus,"Leporipoxvirus is a genus of viruses, in the family Poxviridae, in the subfamily Chordopoxvirinae. Lagomorphs and squirrels serve as natural hosts. There are three species in this genus.",agrovoc_c_4274,agrovoc_c_4274,http://aims.fao.org/aos/agrovoc/c_4274,http://aims.fao.org/aos/agrovoc/c_4274,1,1,0.5713,poor,poor,B,0.0,,,original_llm,1,virus,plant,,0,0
verticillium wilt,"Verticillium wilt is a wilt disease affecting over 350 species of eudicot plants. It is caused by six species of Verticillium fungi: V. dahliae, V. albo-atrum, V. longisporum, V. nubilum, V. theobromae and V. tricorpus.",diabrotica balteata,"Diabrotica balteata is a species of cucumber beetle in the family Chrysomelidae known commonly as the banded cucumber beetle. It occurs in the Americas, where its distribution extends from the United States to Colombia and Venezuela in South America.",verticillium_wilt,agrovoc_c_30027,https://en.wikipedia.org/wiki/Verticillium_wilt,http://aims.fao.org/aos/agrovoc/c_30027,0,0,0.001,good,good,D,0.0,,,original_llm,0,disease,pest,,0,0
tomato blight,Devastating oomycete disease of tomato and potato caused by Phytophthora infestans. Causes rapid water-soaked lesions th,sclerotium oryzae sativae,This article is a list of diseases of rice. Diseases have historically been one of the major causes of rice shortages.,late_blight,agrovoc_c_26673,https://www.kaggle.com/datasets/abdallahalidev/plantvillage-dataset,http://aims.fao.org/aos/agrovoc/c_26673,0,0,0.0924,good,poor,D,0.0,,,original_llm,0,disease,unknown,,0,0
msd,"Maize streak virus (MSV) is a virus primarily known for causing maize streak disease (MSD) in its major host, and which also infects over 80 wild and domesticated grasses.",sclerotinia borealis,"Sclerotinia borealis or snow scald is a psychrophilic necrotrophic plant pathogen with wide host range, including crop plants, such as barley, rye and wheat, and thus causing much economical damage.",maize_streak_virus,agrovoc_c_27366,https://en.wikipedia.org/wiki/Maize_streak_virus,http://aims.fao.org/aos/agrovoc/c_27366,0,0,0.001,good,good,D,0.0,,,original_llm,0,virus,plant,,0,0
black rot of grape,"Grape black rot is a fungal disease caused by an ascomycetous fungus, Guignardia bidwellii, that attacks grape vines during hot and humid weather. The disease ""originated in eastern North America, but now occurs in portions of Europe, South America, and Asia.",rubivirus,Riboviria is a realm of viruses that includes all viruses that use a homologous RNA-dependent polymerase for replication,grape_black_rot,agrovoc_c_1322659103994,https://www.kaggle.com/datasets/abdallahalidev/plantvillage-dataset,http://aims.fao.org/aos/agrovoc/c_1322659103994,0,0,0.001,good,medium,D,0.0,,,original_llm,0,disease,unknown,,0,0
maize rust,"Puccinia sorghi, or common rust of maize, is a species of rust fungus that infects corn and species from the plant genus Oxalis.",common rust,"Puccinia sorghi, or common rust of maize, is a species of rust fungus that infects corn and species from the plant genus Oxalis.",common_corn_rust,common_corn_rust,https://www.kaggle.com/datasets/abdallahalidev/plantvillage-dataset,https://www.kaggle.com/datasets/abdallahalidev/plantvillage-dataset,1,1,0.5299,good,good,A,0.3333,,,original_llm,0,fungus,fungus,,0,1
head scab,Fungal disease of wheat caused by Fusarium graminearum. Causes premature bleaching of wheat heads and contaminates grain,early blight,"Alternaria solani is a fungal pathogen that produces a disease in tomato and potato plants called early blight. The pathogen produces distinctive ""bullseye"" patterned leaf spots and can also cause stem lesions and fruit rot on tomato and tuber blight on potato.",wheat_fusarium_head_blight,early_blight,https://www.kaggle.com/datasets/abdallahalidev/plantvillage-dataset,https://www.kaggle.com/datasets/abdallahalidev/plantvillage-dataset,0,0,0.001,good,good,D,0.0,,,original_llm,0,disease,disease,,0,0
citrus greening,Citrus greening disease is a disease of citrus trees caused by bacteria of the genus Liberibacter. These microbes are transmitted by two species of bug: the Asian citrus psyllid Diaphorina citri and the African citrus psyllid Trioza erytreae.,haunglongbing,Same as Citrus Greening — Huanglongbing (HLB) is the Chinese name for the bacterial citrus greening disease. Blotchy mot,citrus_greening_hlb,citrus_greening_hlb,https://www.kaggle.com/datasets/abdallahalidev/plantvillage-dataset,https://www.kaggle.com/datasets/abdallahalidev/plantvillage-dataset,1,1,0.4819,good,good,B,0.0,,,original_llm,0,disease,disease,,0,0
sprivivirus,"Rhabdoviridae is a family of negative-strand RNA viruses in the order Mononegavirales. Vertebrates, invertebrates, plant",spider mite of tomato,"Spider mites are members of the family Tetranychidae, which includes about 1,200 species. They are part of the subclass Acari (mites). Spider mites generally live on the undersides of leaves of plants, where they may spin protective silk webs, and can cause damage by puncturing the plant cells to feed.",agrovoc_c_835a523f,tomato_spider_mites,http://aims.fao.org/aos/agrovoc/c_835a523f,https://www.kaggle.com/datasets/abdallahalidev/plantvillage-dataset,0,0,0.001,poor,good,D,0.0,,,original_llm,0,plant,plant,,0,0
black rust,"Stem rust, also known as cereal rust, black rust, red rust or red dust, is caused by the fungus Puccinia graminis, which causes significant disease in cereal crops.",red dust,"Stem rust, also known as cereal rust, black rust, red rust or red dust, is caused by the fungus Puccinia graminis, which causes significant disease in cereal crops. Crop species that are affected by the disease include bread wheat, durum wheat, barley and triticale. These diseases have affected",stem_rust,stem_rust,https://en.wikipedia.org/wiki/Stem_rust,https://en.wikipedia.org/wiki/Stem_rust,1,1,0.0956,good,good,B,0.0,,,original_llm,0,fungus,fungus,,0,0
grape black rot,"Grape black rot is a fungal disease caused by an ascomycetous fungus, Guignardia bidwellii, that attacks grape vines during hot and humid weather. The disease ""originated in eastern North America, but now occurs in portions of Europe, South America, and Asia.",black rot of grape,"Grape black rot is a fungal disease caused by an ascomycetous fungus, Guignardia bidwellii, that attacks grape vines during hot and humid weather. The disease ""originated in eastern North America, but now occurs in portions of Europe, South America, and Asia.",grape_black_rot,grape_black_rot,https://www.kaggle.com/datasets/abdallahalidev/plantvillage-dataset,https://www.kaggle.com/datasets/abdallahalidev/plantvillage-dataset,1,1,0.7708,good,good,A,1.0,,,original_llm,0,disease,disease,,0,1
eb,Fungal disease of tomato caused by Alternaria solani. Produces dark concentric ring lesions giving a target-board appear,early blight of potato,"Fungal disease of potato caused by Alternaria solani. Produces dark brown target-board lesions on lower leaves first, pr",early_blight,early_blight,https://www.kaggle.com/datasets/abdallahalidev/plantvillage-dataset,https://www.kaggle.com/datasets/abdallahalidev/plantvillage-dataset,1,1,0.4256,good,good,B,0.0,,,original_llm,0,fungus,disease,,0,0
apple scab disease,"Apple scab is a common disease of plants in the rose family (Rosaceae) that is caused by the ascomycete fungus Venturia inaequalis. While this disease affects several plant genera, including Sorbus, Cotoneaster, and Pyrus, it is most commonly associated with the infection of Malus trees, including species of flowering crabapple, as well as cultivated apple.",wheat streak mosaic virus,"Wheat streak mosaic virus (WSMV) is a plant pathogenic virus of the family Potyviridae that infects plants in the family Poaceae, especially wheat (Triticum spp.); it is globally distributed and vectored by the wheat curl mite, particularly in regions where wheat is widely grown.",apple_scab,wheat_streak_mosaic_virus,https://www.kaggle.com/datasets/abdallahalidev/plantvillage-dataset,https://en.wikipedia.org/wiki/Wheat_streak_mosaic_virus,0,0,0.001,good,good,D,0.0,,,original_llm,0,disease,virus,,0,0
tomato mosaic,Tomato mosaic virus (ToMV) is a plant pathogenic virus. It is found worldwide and affects tomatoes and many other plants.,tobacco mosaic virus,"Tobacco mosaic virus (TMV) is a positive-sense single-stranded RNA virus species in the genus Tobamovirus that infects a wide range of plants, especially tobacco and other members of the family Solanaceae.",tomato_mosaic_virus,tomato_mosaic_virus,https://www.kaggle.com/datasets/abdallahalidev/plantvillage-dataset,https://www.kaggle.com/datasets/abdallahalidev/plantvillage-dataset,1,1,0.6997,good,good,A,0.25,,,original_llm,0,virus,virus,,0,0
brown spot of rice,Cochliobolus miyabeanus is a fungus that causes brown spot disease in rice. [Bipolaris is the correct name according to https://www.catalogueoflife.org/data/taxon/LVRG],rice brown spot,Cochliobolus miyabeanus is a fungus that causes brown spot disease in rice. [Bipolaris is the correct name according to https://www.catalogueoflife.org/data/taxon/LVRG],rice_brown_spot,rice_brown_spot,https://www.kaggle.com/datasets/abdallahalidev/plantvillage-dataset,https://www.kaggle.com/datasets/abdallahalidev/plantvillage-dataset,1,1,0.5956,good,good,A,1.0,,,original_llm,0,disease,disease,,0,1
spider mites,"Spider mites are members of the family Tetranychidae, which includes about 1,200 species. They are part of the subclass Acari (mites). Spider mites generally live on the undersides of leaves of plants, where they may spin protective silk webs, and can cause damage by puncturing the plant cells to feed.",spider mite of tomato,"Spider mites are members of the family Tetranychidae, which includes about 1,200 species. They are part of the subclass Acari (mites). Spider mites generally live on the undersides of leaves of plants, where they may spin protective silk webs, and can cause damage by puncturing the plant cells to feed.",tomato_spider_mites,tomato_spider_mites,https://www.kaggle.com/datasets/abdallahalidev/plantvillage-dataset,https://www.kaggle.com/datasets/abdallahalidev/plantvillage-dataset,1,1,0.8353,good,good,A,0.25,,,original_llm,0,plant,plant,,0,1
hantaan virus,Hantaan virus (HTNV) is the main cause of hemorrhagic fever with renal syndrome (HFRS) in East Asia. Hantaan virus is transmitted by the striped field mouse.,microcerotermes,"Microcerotermes heimi, is a species of small termite of the genus Microcerotermes. It is found from Maharashtra area of India and from Sri Lanka. It can be found from forests, in dead stumps and under bark of trees.",agrovoc_c_35746,agrovoc_c_4801,http://aims.fao.org/aos/agrovoc/c_35746,http://aims.fao.org/aos/agrovoc/c_4801,0,0,0.001,medium,good,D,0.0,,,original_llm,0,virus,plant,,0,0
stem rust,"Stem rust, also known as cereal rust, black rust, red rust or red dust, is caused by the fungus Puccinia graminis, which causes significant disease in cereal crops.",red dust,"Stem rust, also known as cereal rust, black rust, red rust or red dust, is caused by the fungus Puccinia graminis, which causes significant disease in cereal crops. Crop species that are affected by the disease include bread wheat, durum wheat, barley and triticale. These diseases have affected",stem_rust,stem_rust,https://en.wikipedia.org/wiki/Stem_rust,https://en.wikipedia.org/wiki/Stem_rust,1,1,0.7024,good,good,B,0.0,,,original_llm,0,fungus,fungus,,0,0
sclerotinia borealis,"Sclerotinia borealis or snow scald is a psychrophilic necrotrophic plant pathogen with wide host range, including crop plants, such as barley, rye and wheat, and thus causing much economical damage.",israeli acute paralysis virus,Diseases of the honey bee or abnormal hive conditions include:,agrovoc_c_27366,agrovoc_c_59af2cc9,http://aims.fao.org/aos/agrovoc/c_27366,http://aims.fao.org/aos/agrovoc/c_59af2cc9,0,0,0.023,good,poor,D,0.0,,,original_llm,0,plant,virus,,0,0
sphaerotheca fuliginea,"Podosphaera fuliginea is a species of powdery mildew in the family Erysiphaceae. It is found in North America and Eurasia, where it affects plants in the genus Veronica.",peb,"Fungal disease of potato caused by Alternaria solani. Produces dark brown target-board lesions on lower leaves first, pr",agrovoc_c_34578,early_blight,http://aims.fao.org/aos/agrovoc/c_34578,https://www.kaggle.com/datasets/abdallahalidev/plantvillage-dataset,0,0,0.001,good,good,D,0.0,,,original_llm,0,plant,fungus,,0,0
